NAME_CONTRACT_TYPE,sex,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,NEW_DAYS_EMPLOYED_PERC,NEW_INCOME_CREDIT_PERC,NEW_INCOME_PER_PERSON,NEW_ANNUITY_INCOME_PERC,NEW_PAYMENT_RATE,NEW_LOAN_VALUE_RATIO,NEW_INCOME_PER_PERSON_PERC_AMT_ANNUITY,NEW_INCOME_PER_PERSON_PERC_PAYMENT_RATE_INCOME_PER_PERSON,NEW_FLAG_CREDIT_MORE_THAN_GOODSPRICE,NEW_AGE_RANGE,NEW_WORKING_YEAR_RANGE,NEW_TOTAL_CONTACT_INFORMATION,NEW_YEAR_LAST_PHONE_CHANGE,NEW_MISS_DOCUMENTS_20,NEW_FLAG_MISS_DOCUMENTS,NEW_AMT_REQ_CREDIT_BUREAU_YEAR,Probability
1,1,1,1,0,157500.0,171900.0,8140.5,112500.0,0.0196889999999999,-18540,-874.0,-2944.0,-2083,9.0,2,10,0,0,0,0.6434939394664397,0.5458222083416882,0.1974745115685422,1.0,0.0,0.04714131607335491,0.9162303664921466,78750.0,0.051685714285714286,0.04735602094240838,1.528,9.673852957435047,1662935.3233830845,1.0,4,1,3,2,1,1,4.0,1
1,0,1,1,0,202500.0,601470.0,30708.0,450000.0,0.010147,-11293,-2065.0,-5299.0,-2295,6.0,2,10,1,1,0,0.0435603247550915,0.6941477419551192,0.0975816126874459,0.0,0.0,0.18285663685468875,0.3366751458925632,101250.0,0.15164444444444444,0.051054915457130035,1.3366,3.2971864009378664,1983158.7045720983,1.0,2,3,3,2,1,1,1.0,1
1,1,1,0,0,450000.0,1218555.0,84937.5,1125000.0,0.020713,-15429,-1509.0,-8400.0,-4114,9.0,3,11,0,0,0,0.5850375940148895,0.4794688408717418,0.5709165417729987,1.0,0.0,0.09780283881003306,0.3692898556076665,225000.0,0.18875,0.06970346024594705,1.08316,2.6490066225165565,3227960.264900662,1.0,3,2,3,5,1,1,3.0,1
1,1,1,1,0,157500.0,741276.0,23913.0,531000.0,0.020713,-14145,-621.0,-5174.0,-3935,16.0,3,5,0,0,0,0.2250682607251758,0.6346070836267894,0.2851799046358216,4.0,0.0,0.04390243902439024,0.21247146811713855,78750.0,0.15182857142857142,0.03225923947355641,1.396,3.2931878057960104,2441161.083929243,1.0,2,1,3,6,1,1,3.0,1
1,0,1,1,0,135000.0,755190.0,36459.0,675000.0,0.019101,-18242,-5383.0,-9853.0,-1766,4.0,2,9,0,1,1,0.6657184556103825,0.3295819144421519,0.2567055724393002,7.0,1.0,0.29508825786646203,0.1787629603146228,67500.0,0.2700666666666667,0.0482779168156358,1.1188,1.8513947173537397,1398154.7765983709,1.0,3,3,3,2,1,1,4.0,1
1,1,1,1,0,135000.0,359374.5,28944.0,333000.0,0.035792,-8819,-481.0,-3529.0,-1493,26.0,2,13,0,0,0,0.1580623985750189,0.7509787940844301,0.4118485559242397,0.0,0.0,0.05454133121669123,0.3756526965602735,135000.0,0.2144,0.08053993814252264,1.0792027027027027,4.664179104477612,1676187.0335820895,1.0,1,1,3,4,1,1,2.0,1
1,1,1,0,0,103500.0,855000.0,24997.5,855000.0,0.035792,-13324,-3900.0,-5037.0,-3938,12.0,2,16,0,0,0,0.3131787893621612,0.0640657121249356,0.5100895276257282,0.0,0.0,0.2927048934253978,0.12105263157894737,103500.0,0.2415217391304348,0.02923684210526316,1.0,4.14041404140414,3540054.00540054,0.0,2,3,4,4,1,1,0.0,1
1,1,1,1,1,171000.0,867951.0,30879.0,724500.0,0.016612,-10801,-1318.0,-3111.0,-3364,10.0,2,12,0,0,0,0.4001037529793022,0.3481658995790527,0.2225807646753351,0.0,0.0,0.12202573835755949,0.19701573015066517,57000.0,0.18057894736842106,0.03557689316562802,1.198,1.845914699310211,1602163.5091809966,1.0,2,2,3,0,1,1,2.0,1
1,1,1,1,1,225000.0,760225.5,32337.0,679500.0,0.010556,-13797,-110.0,-942.0,-4600,18.0,3,11,0,1,1,0.2373099019846953,0.581927039640818,0.6626377922738201,3.0,1.0,0.007972747698775096,0.29596481570270927,75000.0,0.14372,0.042536063312793373,1.1188013245033113,2.3193246126727898,1763209.713331478,1.0,2,1,3,2,1,1,5.0,1
1,0,1,1,1,157500.0,1003500.0,32499.0,1003500.0,0.025164,-11048,-1691.0,-2697.0,-2697,12.0,2,12,0,0,0,0.2212556637464257,0.0449625127779516,0.2594676548211199,5.0,3.0,0.153059377262853,0.15695067264573992,52500.0,0.20634285714285713,0.032385650224215246,1.0,1.6154343210560325,1621088.3411797287,0.0,2,2,3,3,1,1,2.0,1
1,0,1,1,0,112500.0,545040.0,26640.0,450000.0,0.003813,-10948,-1721.0,-3827.0,-1810,13.0,2,8,0,0,0,0.3476051118268648,0.4634662428230205,0.0995036835288706,5.0,1.0,0.157197661673365,0.20640686922060766,56250.0,0.2368,0.0488771466314399,1.2112,2.1114864864864864,1150844.5945945946,1.0,2,2,3,1,1,1,2.0,1
1,1,1,1,0,195750.0,1303200.0,46939.5,1125000.0,0.00712,-16992,-7624.0,-9612.0,-546,3.0,2,16,0,1,1,0.0765459793838995,0.5796110001759254,0.2127563054543414,10.0,0.0,0.4486817325800377,0.150207182320442,97875.0,0.23979310344827587,0.036018646408839776,1.1584,2.085130859936727,2717342.536669543,1.0,3,4,3,6,1,1,0.0,1
1,0,1,0,2,540000.0,841500.0,42966.0,841500.0,0.030755,-15397,-949.0,-174.0,-3504,8.0,2,15,0,0,0,0.6336404677120989,0.4563507779505511,0.11911906455945,0.0,0.0,0.061635383516269404,0.6417112299465241,135000.0,0.07956666666666666,0.05105882352941177,1.0,3.142019271051529,2644009.2165898615,0.0,3,1,3,5,1,1,4.0,1
1,0,1,1,3,67500.0,677664.0,32598.0,585000.0,0.035792,-13978,-843.0,-774.0,-2014,7.0,2,11,0,0,0,0.2129539096049376,0.6103009095255089,0.5388627065779676,2.0,0.0,0.0603090570897124,0.0996068848278793,13500.0,0.4829333333333333,0.04810348491287718,1.1584,0.41413583655438985,280644.94754279405,1.0,2,1,3,1,1,1,3.0,1
1,0,1,1,0,180000.0,544491.0,17694.0,454500.0,0.006305,-10668,-1579.0,-1853.0,-2964,24.0,3,9,0,0,0,0.1256278673086514,0.4414857033017792,0.2837118826350007,0.0,0.0,0.1480127484064492,0.33058397659465444,90000.0,0.0983,0.03249640489925453,1.198,5.0864699898270604,2769537.1312309257,1.0,2,2,3,1,1,1,3.0,1
0,1,1,1,1,180000.0,180000.0,9000.0,180000.0,0.007305,-11174,-1864.0,-1298.0,-3588,14.0,3,14,0,0,0,0.4331370298401523,0.3147139411638355,0.8633633824101478,1.0,0.0,0.16681582244496151,1.0,60000.0,0.05,0.05,1.0,6.666666666666667,1200000.0,0.0,2,3,4,0,0,0,0.0,1
1,0,1,0,1,135000.0,239850.0,25960.5,225000.0,0.022625,-14643,-4910.0,-6680.0,-4012,3.0,2,11,0,0,0,0.4830529205138733,0.6047114035162946,0.5028782772082183,0.0,0.0,0.33531380181656767,0.5628517823639775,67500.0,0.1923,0.10823639774859287,1.066,2.6001040041601664,623634.9453978159,1.0,3,3,4,2,1,1,1.0,1
1,0,1,1,1,225000.0,781920.0,26725.5,675000.0,0.072508,-14122,-3171.0,-8136.0,-5869,7.0,1,17,0,0,0,0.6455819262225521,0.7228666727641787,0.4848514754962666,0.0,0.0,0.22454326582637021,0.2877532228360958,75000.0,0.11878,0.03417932780847145,1.1584,2.806308581691643,2194308.8061963296,1.0,2,3,3,6,1,1,0.0,1
1,1,1,1,1,180000.0,495216.0,33628.5,427500.0,0.018029,-13791,-5028.0,-308.0,-4436,16.0,3,8,1,1,0,0.3730962833488651,0.6590672203426373,0.6109913280868294,3.0,1.0,0.36458559930389384,0.36347775516138414,60000.0,0.186825,0.06790673160802559,1.1584,1.784200901021455,883564.8334002409,1.0,2,3,4,6,1,1,3.0,1
1,1,1,1,1,292500.0,1078200.0,38331.0,900000.0,0.014464,-12015,-1550.0,-638.0,-1799,2.0,2,3,0,0,0,0.0878078115782963,0.0143759578367885,0.2340151665320674,0.0,0.0,0.1290054099042863,0.27128547579298834,97500.0,0.13104615384615384,0.03555091819699499,1.198,2.543633090709869,2742545.1984033813,1.0,2,2,3,2,1,1,4.0,1
1,0,1,1,0,540000.0,675000.0,53460.0,675000.0,0.022625,-11673,-629.0,-4221.0,-2714,4.0,2,12,0,0,0,0.3206587464259247,0.1816246790439946,0.190705947811054,0.0,0.0,0.05388503383877324,0.8,270000.0,0.099,0.0792,1.0,5.05050505050505,3409090.9090909087,0.0,2,1,3,3,1,1,3.0,1
1,0,1,0,1,202500.0,521280.0,35262.0,450000.0,0.020246,-10328,-220.0,-2685.0,-2584,13.0,3,9,0,0,0,0.3118360999973508,0.3930467531446803,0.4118485559242397,0.0,0.0,0.021301316808675447,0.3884668508287293,67500.0,0.17413333333333333,0.06764502762430939,1.1584,1.9142419601837672,997856.0490045942,1.0,2,1,4,5,1,1,0.0,1
1,1,1,0,0,337500.0,1125000.0,36292.5,1125000.0,0.032561,-15444,-1001.0,-8048.0,-4094,14.0,1,10,0,0,0,0.3355467093611998,0.6601964410969293,0.1124743496556148,0.0,0.0,0.06481481481481481,0.3,168750.0,0.10753333333333333,0.03226,1.0,4.6497210167389955,5230936.14383137,0.0,3,1,4,2,1,1,1.0,1
1,0,1,0,0,292500.0,1971072.0,68643.0,1800000.0,0.020713,-15062,-763.0,-8036.0,-4390,18.0,3,10,0,0,0,0.5943409354485417,0.4399549300595004,0.5673792367572691,4.0,1.0,0.05065728322931882,0.14839640561075396,146250.0,0.2346769230769231,0.03482521186440678,1.09504,2.130588698046414,4199543.726235742,1.0,3,1,4,6,1,1,2.0,1
1,1,1,1,2,270000.0,1082214.0,31770.0,945000.0,0.016612,-14334,-335.0,-8478.0,-3662,9.0,2,10,0,0,0,0.2294597549056038,0.1076933438505976,0.3825018041447388,0.0,0.0,0.02337100599972094,0.24948854847562496,67500.0,0.11766666666666667,0.02935648587063187,1.1452,2.1246458923512748,2299321.529745043,1.0,2,1,3,2,1,1,4.0,1
1,0,1,0,0,180000.0,781920.0,25969.5,675000.0,0.035792,-17293,-2397.0,-7090.0,-808,64.0,2,11,0,0,0,0.8289281346549124,0.7213439873616608,0.4223696523543468,0.0,0.0,0.13861099866998208,0.2302025782688766,180000.0,0.144275,0.033212476979742174,1.1584,6.9312077629526945,5419649.974007971,1.0,3,3,3,6,1,1,5.0,1
1,0,1,0,1,157500.0,808650.0,23643.0,675000.0,0.00712,-11353,-636.0,-11345.0,-1902,6.0,2,16,0,1,1,0.3852014592918165,0.2652563401861944,0.175605979469379,4.0,0.0,0.05602043512727913,0.19476905954368393,52500.0,0.15011428571428573,0.029237618252643295,1.198,2.220530389544474,1795631.8995051389,1.0,2,1,3,6,1,1,1.0,1
1,1,1,1,0,270000.0,433458.0,23643.0,310500.0,0.006305,-14686,-2553.0,-4281.0,-4281,22.0,3,6,1,1,0,0.2731815089950339,0.209231602756637,0.5867400085415683,1.0,0.0,0.17383903036905896,0.6228977201943441,270000.0,0.08756666666666667,0.05454507703168473,1.396,11.419870574800152,4950034.259611725,1.0,3,3,3,2,1,1,5.0,1
1,1,1,0,3,369000.0,630000.0,19228.5,630000.0,0.018209,-12556,-1420.0,-1627.0,-4012,17.0,3,9,0,0,0,0.1470077927513977,0.0077481847346421,0.5064842396679806,2.0,0.0,0.11309334182860784,0.5857142857142857,73800.0,0.05210975609756097,0.03052142857142857,1.0,3.8380528902410482,2417973.3208518606,0.0,2,2,3,1,1,1,0.0,1
1,1,1,1,0,225000.0,1024740.0,52321.5,900000.0,0.025164,-11052,-4132.0,-2261.0,-3694,9.0,2,16,0,0,0,0.0407457010484415,0.3381311937749343,0.3016248916841194,0.0,0.0,0.37386898298950416,0.21956789039170913,112500.0,0.23254,0.051058317231688036,1.1386,2.1501677130816206,2203362.86230326,1.0,2,3,3,6,1,1,2.0,1
1,1,1,1,0,126000.0,284400.0,22599.0,225000.0,0.005313,-18434,-1600.0,-10310.0,-1969,15.0,2,14,0,1,1,0.1012204454073533,0.5616914721798475,0.1556893746835917,1.0,0.0,0.08679613757187805,0.4430379746835443,63000.0,0.17935714285714285,0.0794620253164557,1.264,2.7877339705296693,792831.541218638,1.0,4,2,4,6,1,1,3.0,1
1,0,1,1,2,112500.0,515529.0,27121.5,391500.0,0.009175,-9951,-1044.0,-4744.0,-2565,26.0,2,19,0,0,0,0.2928505264628187,0.7143685347259238,0.4014074137749511,0.0,0.0,0.10491407898703647,0.21822244723381226,28125.0,0.24108,0.05260906757912746,1.3168045977011493,1.0370001659200265,534603.6585365854,1.0,2,1,4,3,1,1,3.0,1
1,0,1,1,1,81000.0,225000.0,17905.5,225000.0,0.028663,-12687,-804.0,-4633.0,-749,13.0,2,9,1,1,0,0.3937095214032156,0.0029664294839103,0.228883416700673,0.0,0.0,0.06337195554504611,0.36,27000.0,0.22105555555555556,0.07958,1.0,1.5079165619502388,339281.2264388037,0.0,2,1,3,2,1,1,3.0,1
1,1,1,0,2,180000.0,760225.5,30150.0,679500.0,0.001417,-14757,-2741.0,-2197.0,-4632,13.0,2,11,0,0,0,0.6242194074793369,0.4786011329200636,0.4561097392782771,3.0,1.0,0.18574235955817578,0.2367718525621674,45000.0,0.1675,0.039659285304163044,1.1188013245033113,1.492537313432836,1134664.9253731342,1.0,3,3,4,2,1,1,2.0,1
1,0,1,0,0,225000.0,450000.0,21888.0,450000.0,0.0088659999999999,-14862,-2248.0,-1144.0,-4697,6.0,2,9,0,0,0,0.7129900543567812,0.0870855136534208,0.1986200451074864,0.0,0.0,0.151258242497645,0.5,112500.0,0.09728,0.04864,1.0,5.139802631578948,2312911.1842105263,0.0,3,3,3,3,1,1,1.0,1
1,1,1,1,0,180000.0,592560.0,31153.5,450000.0,0.00702,-15145,-1611.0,-1175.0,-982,6.0,2,17,0,0,0,0.3770764735089473,0.6346780701565842,0.5388627065779676,5.0,3.0,0.1063717398481347,0.3037667071688943,90000.0,0.173075,0.05257442284325638,1.3168,2.888920988010978,1711859.0206557852,1.0,3,2,3,2,1,1,4.0,1
1,1,1,0,1,450000.0,1170400.5,49716.0,1003500.0,0.032561,-14004,-337.0,-7686.0,-3947,26.0,1,13,0,0,0,0.3686660551112013,0.6051556228914443,0.4083588531230431,0.0,0.0,0.02406455298486147,0.38448377286236635,225000.0,0.11048,0.04247776722583423,1.1663183856502242,4.525706010137582,5296888.577118031,1.0,2,1,4,1,1,1,0.0,1
0,1,1,1,1,180000.0,180000.0,9000.0,180000.0,0.04622,-8076,-748.0,-6408.0,-744,14.0,1,10,0,0,0,0.0745507831181996,0.6253197324761649,0.100151820337239,4.0,2.0,0.09262010896483408,1.0,60000.0,0.05,0.05,1.0,6.666666666666667,1200000.0,0.0,1,1,3,2,0,0,7.0,1
1,1,1,0,1,135000.0,199080.0,13090.5,157500.0,0.005084,-10849,-239.0,-1388.0,-3291,25.0,2,19,1,1,1,0.4366976359315757,0.4229470402125777,0.043827066851306,0.0,0.0,0.02202968015485298,0.6781193490054249,67500.0,0.09696666666666667,0.06575497287522604,1.264,5.156411137848058,1026538.3293227913,1.0,2,1,3,0,1,1,1.0,1
1,1,1,0,0,180000.0,521280.0,26613.0,450000.0,0.018029,-12672,-2733.0,-567.0,-4088,6.0,3,14,0,0,0,0.5319296135710487,0.3457430622316211,0.3046721837533529,1.0,0.0,0.21567234848484848,0.3453038674033149,90000.0,0.14785,0.05105317679558011,1.1584,3.381805884342239,1762867.7713899224,1.0,2,3,5,6,1,1,3.0,1
1,1,1,1,0,202500.0,1078200.0,31653.0,900000.0,0.031329,-17536,-4790.0,-1882.0,-1019,8.0,2,11,0,0,0,0.504621332698499,0.6546510178630413,0.3139166772114369,0.0,0.0,0.2731523722627737,0.18781302170283806,101250.0,0.15631111111111112,0.02935726210350584,1.198,3.1987489337503554,3448891.1003696336,1.0,3,3,3,6,1,1,2.0,1
1,1,1,1,1,135000.0,463284.0,31090.5,382500.0,0.006852,-10127,-122.0,-35.0,-2781,12.0,3,10,0,0,0,0.1465362230653074,0.0036976031326821,0.6894791426446275,0.0,0.0,0.012047003061123728,0.29139793301732847,45000.0,0.2303,0.06710894397389075,1.2112,1.4473874656245478,670551.4546244029,1.0,2,1,4,5,1,1,6.0,1
1,1,1,1,0,202500.0,728460.0,57685.5,675000.0,0.010147,-10133,-1019.0,-4754.0,-2807,11.0,2,14,0,0,0,0.2055001478395103,0.5076057485935368,0.2650494299443805,3.0,0.0,0.10056251850389815,0.27798369162342473,101250.0,0.28486666666666666,0.0791882876204596,1.0792,1.7552071144395038,1278598.174584601,1.0,2,1,3,2,1,1,1.0,1
1,1,1,1,1,121500.0,585000.0,46350.0,585000.0,0.015221,-8992,-722.0,-3793.0,-1428,13.0,2,9,0,1,1,0.2009429911932827,0.5184333642851072,0.0963186927645401,4.0,1.0,0.08029359430604982,0.2076923076923077,40500.0,0.3814814814814815,0.07923076923076923,1.0,0.8737864077669902,511165.0485436893,0.0,1,1,4,1,1,1,4.0,1
1,1,1,1,0,112500.0,1078200.0,31522.5,900000.0,0.008068,-19225,-418.0,-7628.0,-2768,14.0,3,11,0,0,0,0.6926089237145239,0.7044290211000369,0.6380435278721609,0.0,0.0,0.02174252275682705,0.10434056761268781,56250.0,0.2802,0.029236227045075124,1.198,1.7844396859386153,1923982.869379015,1.0,4,1,3,6,1,1,2.0,1
1,1,1,0,0,157500.0,539100.0,29245.5,450000.0,0.014464,-15109,-570.0,-1471.0,-4275,14.0,2,10,0,0,0,0.1342833810534998,0.0895914068304402,0.2851799046358216,0.0,0.0,0.03772585875967966,0.2921535893155259,78750.0,0.1856857142857143,0.05424874791318865,1.198,2.6927219572241885,1451646.40713956,1.0,3,1,4,2,1,1,3.0,1
1,1,1,1,0,270000.0,755190.0,41098.5,675000.0,0.025164,-17293,-2196.0,-3262.0,-843,4.0,2,10,0,0,0,0.6566952677923062,0.375975804819593,0.5352762504724826,0.0,0.0,0.1269877985311976,0.3575259206292456,135000.0,0.15221666666666667,0.054421403885115,1.1188,3.2847914157451004,2480641.6292565423,1.0,3,3,3,6,1,1,7.0,1
1,1,1,1,1,225000.0,824823.0,29353.5,688500.0,0.007114,-13170,-200.0,-11.0,-4339,32.0,2,12,1,1,0,0.2299101789776868,0.7083520986059664,0.2458512138252296,2.0,0.0,0.015186028853454821,0.2727857976802296,75000.0,0.13046,0.03558763516536275,1.198,2.5550615769840053,2107473.555112678,1.0,2,1,3,1,1,1,1.0,1
1,0,1,0,0,184500.0,900297.0,26320.5,751500.0,0.0116569999999999,-14134,-673.0,-3932.0,-2469,18.0,1,17,0,1,1,0.4520985959818215,0.2642985227923256,0.3108182544189319,0.0,0.0,0.04761567850573086,0.20493237231713535,92250.0,0.14265853658536584,0.02923535233372987,1.198,3.504872627799624,3155426.312190118,1.0,2,1,3,1,1,1,6.0,1
1,1,1,0,1,99000.0,259312.5,12474.0,259312.5,0.018634,-8868,-260.0,-8029.0,-1434,16.0,2,15,0,0,0,0.1120383406444444,0.4828152682367632,0.3506958432829587,9.0,2.0,0.02931889941362201,0.38177874186550975,33000.0,0.126,0.04810412147505423,1.0,2.6455026455026456,686011.9047619047,0.0,1,1,3,2,1,1,3.0,1
1,1,1,0,2,202500.0,499261.5,23404.5,351000.0,0.018209,-12203,-1609.0,-12195.0,-686,9.0,3,12,0,0,0,0.269064308918186,0.3041126087560738,0.4596904504249018,0.0,0.0,0.1318528230762927,0.4055990698261332,50625.0,0.11557777777777778,0.046878239159238194,1.4223974358974358,2.163045568159969,1079925.3749278984,1.0,2,2,3,0,1,1,2.0,1
1,0,1,0,1,112500.0,198000.0,13360.5,198000.0,0.018209,-13747,-1507.0,-3202.0,-5533,64.0,3,10,1,1,0,0.4158823543247932,0.5897793109287941,0.5136937663039473,0.0,0.0,0.10962391794573362,0.5681818181818182,37500.0,0.11876,0.06747727272727273,1.0,2.806781183338947,555742.6743011115,0.0,2,2,3,2,1,1,5.0,1
1,0,1,1,0,337500.0,819000.0,41944.5,819000.0,0.026392,-15037,-1841.0,-9138.0,-4932,3.0,2,15,0,0,0,0.7076499771843069,0.7231775978345882,0.6832688314232291,6.0,0.0,0.1224313360377735,0.41208791208791207,168750.0,0.12428,0.05121428571428571,1.0,4.023173479240425,3294979.0794979082,0.0,3,3,3,0,1,1,1.0,1
1,1,1,0,1,360000.0,1166724.0,37768.5,913500.0,0.04622,-12817,-746.0,-6703.0,-3656,10.0,1,11,0,0,0,0.4196880620921906,0.7181903309474852,0.3425288720742255,0.0,0.0,0.05820394788171959,0.3085562652349656,120000.0,0.1049125,0.03237140917646333,1.2772019704433497,3.177250883672902,3706974.860002383,1.0,2,1,3,6,1,1,3.0,1
1,0,1,1,0,135000.0,485640.0,37710.0,450000.0,0.0105,-16432,-3305.0,-6175.0,-4105,12.0,3,12,0,0,0,0.7265701626261861,0.588265343951069,0.5531646987710016,2.0,1.0,0.2011319376825706,0.27798369162342473,67500.0,0.2793333333333333,0.07765011119347665,1.0792,1.7899761336515514,869284.0095465394,1.0,3,3,3,3,1,1,0.0,1
1,1,1,0,0,405000.0,1096020.0,56092.5,900000.0,0.032561,-17509,-1746.0,-100.0,-1010,4.0,1,15,0,0,0,0.1796705020104332,0.6458387387017541,0.3962195720630885,0.0,0.0,0.09972014392598093,0.3695188044013795,405000.0,0.1385,0.051178354409591065,1.2178,7.2202166064981945,7913501.805054151,1.0,3,2,3,0,1,1,2.0,1
1,1,1,0,0,67500.0,545040.0,25407.0,450000.0,0.00733,-14189,-1798.0,-4917.0,-4920,13.0,2,8,0,0,0,0.4079533255828812,0.1322366199786053,0.6594055320683344,1.0,0.0,0.12671788004792445,0.1238441215323646,33750.0,0.3764,0.04661492734478204,1.2112,1.328374070138151,724017.0031880977,1.0,2,2,3,5,1,1,2.0,1
1,0,1,0,0,126000.0,339241.5,10413.0,238500.0,0.008575,-17300,-939.0,-10463.0,-839,10.0,2,13,0,0,0,0.6314441157972577,0.7304499997645376,0.6195277080511546,3.0,0.0,0.054277456647398845,0.37141682252908326,63000.0,0.08264285714285714,0.03069494740472495,1.4223962264150944,6.050129645635264,2052455.0561797754,1.0,3,1,3,1,1,1,0.0,1
1,1,1,1,0,135000.0,771493.5,39321.0,666000.0,0.0196889999999999,-12020,-1380.0,-1777.0,-4229,7.0,2,7,0,0,0,0.210819459813558,0.6639391918621489,0.7295666907060153,4.0,0.0,0.11480865224625623,0.17498527207293385,67500.0,0.2912666666666667,0.050967376912443206,1.1583986486486486,1.7166399633783473,1324376.573586633,1.0,2,2,3,5,1,1,2.0,1
1,1,1,1,0,270000.0,595273.5,28953.0,418500.0,0.02461,-19409,-405.0,-76.0,-2955,7.0,2,9,0,0,0,0.3445564257662949,0.6386237114731407,0.3606125659189888,4.0,0.0,0.020866608274511825,0.45357302147668255,135000.0,0.10723333333333333,0.04863814700301626,1.4223978494623657,4.6627292508548335,2775599.1607087348,1.0,4,1,3,2,1,1,2.0,1
1,1,1,1,1,306000.0,780889.5,28179.0,644724.0,0.009334,-19201,-1309.0,-1477.0,-2626,11.0,2,10,1,1,1,0.6750816826315097,0.6655133380680246,0.501075160239048,0.0,0.0,0.06817353262850893,0.39186082025689933,102000.0,0.09208823529411765,0.03608577141836329,1.211199676140488,3.6197168103907167,2826598.850207601,1.0,4,2,3,2,1,1,4.0,1
1,0,1,1,4,90000.0,905688.0,26608.5,756000.0,0.031329,-12572,-612.0,-6549.0,-4488,8.0,2,13,0,1,1,0.408967833744037,0.6546806806010912,0.2164029605152194,5.0,1.0,0.04867960547247852,0.09937196915494077,15000.0,0.29565,0.02937932268065824,1.198,0.563729635266926,510563.1659056316,1.0,2,1,4,4,1,1,2.0,1
1,1,1,1,0,450000.0,622413.0,33894.0,495000.0,0.010966,-15102,-4120.0,-8697.0,-4496,15.0,2,10,0,0,0,0.3106214794188536,0.6178049023803024,0.056092078848294,4.0,0.0,0.2728115481393193,0.7229926110155154,225000.0,0.07532,0.05445580346168862,1.2574,6.638343069569835,4131791.02496017,1.0,3,3,5,0,1,1,0.0,1
1,1,1,1,2,180000.0,835380.0,40320.0,675000.0,0.006296,-14825,-554.0,-329.0,-4580,5.0,3,15,0,0,0,0.1167071108987712,0.4233206787095104,0.5460231970049609,0.0,0.0,0.03736930860033727,0.21547080370609784,45000.0,0.224,0.048265460030165915,1.2376,1.1160714285714286,932343.75,1.0,3,1,3,2,1,1,1.0,1
1,0,1,1,1,337500.0,1607868.0,57883.5,1327500.0,0.031329,-14234,-1191.0,-5652.0,-2610,8.0,2,9,0,0,0,0.5236904279050573,0.6022729806237368,0.2594676548211199,0.0,0.0,0.08367289588309682,0.20990529073282135,112500.0,0.17150666666666667,0.03600015672928375,1.2112,1.943559045323797,3124986.3950866824,1.0,2,2,3,6,1,1,3.0,1
1,0,1,1,2,225000.0,369720.0,29340.0,292500.0,0.010006,-13562,-1727.0,-953.0,-4337,3.0,2,11,0,0,0,0.3233353640561132,0.4922777741449253,0.3001077565791181,4.0,0.0,0.1273411001327238,0.6085686465433301,56250.0,0.1304,0.07935735150925025,1.264,1.9171779141104295,708819.018404908,1.0,2,2,3,2,1,1,1.0,1
0,1,1,1,0,112500.0,180000.0,9000.0,180000.0,0.00702,-10306,-1992.0,-7564.0,-1218,11.0,2,9,0,0,0,0.237393106714942,0.6900236447547878,0.3360615207658242,3.0,0.0,0.19328546477779934,0.625,112500.0,0.08,0.05,1.0,12.5,2250000.0,0.0,2,3,3,1,0,0,1.0,1
1,0,1,1,5,67500.0,450000.0,22018.5,450000.0,0.0196889999999999,-16329,-1425.0,-1705.0,-5768,14.0,2,13,1,1,0,0.6888114242499848,0.5758286421202005,0.2896112383820055,7.0,4.0,0.08726805070733051,0.15,9642.857142857143,0.3262,0.04893,1.0,0.4379434177104318,197074.53796969433,0.0,3,2,4,4,1,1,2.0,1
1,0,1,1,1,135000.0,495891.0,47700.0,477000.0,0.025164,-15236,-6991.0,-5868.0,-440,2.0,2,14,0,0,0,0.4989000921899073,0.5404829047707066,0.6496203111237195,0.0,0.0,0.45884746652664743,0.27223724568503965,45000.0,0.35333333333333333,0.09619049347538068,1.0396037735849057,0.9433962264150944,467821.69811320753,1.0,3,4,3,5,1,1,1.0,1
1,1,1,0,2,180000.0,774000.0,35995.5,774000.0,0.018209,-10604,-292.0,-5200.0,-3134,8.0,3,14,1,1,0,0.1441578804283218,0.5389292340044758,0.2910973802776635,1.0,0.0,0.027536778574122973,0.23255813953488372,45000.0,0.199975,0.04650581395348837,1.0,1.2501562695336916,967620.9526190774,0.0,2,1,3,6,2,1,0.0,1
1,1,1,1,0,225000.0,545040.0,26640.0,450000.0,0.018801,-10421,-550.0,-301.0,-3091,13.0,2,12,0,0,0,0.139406302173058,0.3585835874189269,0.6144143775673561,0.0,0.0,0.05277804433355724,0.4128137384412153,112500.0,0.1184,0.0488771466314399,1.2112,4.222972972972973,2301689.189189189,1.0,2,1,3,0,1,1,0.0,1
